timestep,PositionX,PositionY,geo pos x,geo pos y,Speed,Lane ID,device one coord,device two coord,signalDistance,A1 to P,A2 to P,Delta 1,Delta two,Distance One Prime,Distance 2 Prime,Angle Predict One,Angle Predict Two,X Pos One Prime,Y Pos One Prime,geo Coord X1,geo Coord y1,X Pos 2 Prime,Y Pos 2 Prime,geo Coord X2,geo Coord Y2,AverageX,Average Y,Ave X Geo,Ave Y geo
276.6,2298.466407,980.9569697,40.45999665,-79.92493748,0.3,:104530304_w1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,18.28041869,13.6935578,0.079453481,0.088277231,18.35987217,13.78183503,46.01898663,106.5450683,2297.348062,981.7743555,40.46000681,-79.92494862,2297.321154,981.085739,40.46000062,-79.92494904,2297.334608,981.4300473,40.46000371,-79.92494883
276.7,2298.680897,981.2554475,40.45999933,-79.92493555,0.3,:104530304_w1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,18.5990058,14.03047385,0.056057519,0.058764501,18.65506332,14.08923835,46.32270853,106.7407709,2297.481709,982.0552481,40.46000933,-79.924947,2297.454801,981.3666316,40.46000313,-79.92494742,2297.468255,981.7109399,40.46000623,-79.92494721
276.8,2298.958339,981.5527063,40.46000199,-79.92493298,0.3,:104530304_w1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,18.95799766,14.38658437,0.097660383,0.063697411,19.05565804,14.45028178,46.34155981,107.4381602,2297.753823,982.3493036,40.46001195,-79.92494375,2297.726915,981.6606871,40.46000575,-79.92494417,2297.740369,982.0049954,40.46000885,-79.92494396
276.9,2299.162924,981.8490439,40.46000464,-79.92492966,0.3,:104530304_w1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,19.36313147,14.76572267,0.054915958,0.081723706,19.41804743,14.84744638,46.8269771,107.4853234,2297.884502,982.7245476,40.46001531,-79.92494216,2297.857594,982.0359311,40.46000912,-79.92494257,2297.871048,982.3802393,40.46001221,-79.92494237
277,2299.421849,982.1437753,40.46000729,-79.92492721,0.3,:104530304_w1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,19.71381985,15.11749605,0.050517366,0.087846166,19.76433722,15.20534222,47.13454727,107.6901979,2298.043865,983.0494776,40.46001822,-79.92494023,2298.016956,982.3608611,40.46001202,-79.92494065,2298.030411,982.7051694,40.46001512,-79.92494044
277.1,2299.67393,982.4373752,40.46000991,-79.92492411,0.3,-322361922#1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,20.10378786,15.48922836,0.087011593,0.064829243,20.19079946,15.5540576,46.87236175,108.6661877,2298.401554,983.2990467,40.46002043,-79.92493598,2298.374646,982.6104302,40.46001423,-79.92493639,2298.3881,982.9547384,40.46001733,-79.92493619
277.2,2299.700822,982.7297523,40.46001253,-79.9249211,0.3,-322361922#1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,20.48804234,15.85820233,0.064452831,0.055849445,20.55249517,15.91405178,47.07886647,108.9624602,2298.594665,983.6135661,40.46002324,-79.92493366,2298.567757,982.9249496,40.46001705,-79.92493407,2298.581211,983.2692578,40.46002014,-79.92493386
277.3,2300.000822,983.0202966,40.46001516,-79.92492074,0.3,-322361922#1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,20.70676037,16.13759912,0.08610153,0.056719686,20.7928619,16.19431881,47.49319586,108.8208743,2298.647874,983.8915806,40.46002574,-79.92493299,2298.620966,983.2029641,40.46001954,-79.9249334,2298.63442,983.5472724,40.46002264,-79.9249332
277.4,2300.028388,983.3088138,40.46001775,-79.92491716,0.3,-322361922#1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,21.12433953,16.52305382,0.067835898,0.080186808,21.19217543,16.60324062,47.78517779,109.0327741,2298.837881,984.2587209,40.46002903,-79.92493069,2298.810973,983.5701044,40.46002283,-79.92493111,2298.824427,983.9144127,40.46002593,-79.9249309
277.5,2300.27964,983.5957231,40.46002034,-79.92491679,0.3,-322361922#1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,21.3427542,16.79878125,0.069366714,0.060598352,21.41212091,16.8593796,48.15436768,108.8954001,2298.883182,984.5139937,40.46003132,-79.92493012,2298.856274,983.8253772,40.46002512,-79.92493054,2298.869728,984.1696854,40.46002822,-79.92493033
277.6,2300.516968,983.8806745,40.4600229,-79.92491379,0.3,-322361922#1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,21.72264923,17.16197924,0.096670276,0.087620297,21.81931951,17.24959953,48.25430809,109.3063486,2299.126461,984.8426997,40.46003426,-79.92492721,2299.099553,984.1540832,40.46002806,-79.92492762,2299.113007,984.4983915,40.46003116,-79.92492742
277.7,2300.712286,984.1628567,40.46002544,-79.92491095,0.3,-322361922#1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,22.09120173,17.51849635,0.086437409,0.050969164,22.17763914,17.56946551,48.172501,109.847802,2299.38865,985.0889443,40.46003645,-79.92492408,2299.361742,984.4003278,40.46003025,-79.9249245,2299.375196,984.744636,40.46003335,-79.92492429
277.8,2300.912385,984.4418886,40.46002796,-79.9249086,0.3,-322361922#1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,22.42770471,17.85581989,0.067695061,0.055738253,22.49539978,17.91155815,48.49753897,109.8492592,2299.505227,985.4105612,40.46003933,-79.92492266,2299.478319,984.7219447,40.46003313,-79.92492308,2299.491773,985.0662529,40.46003623,-79.92492287
277.9,2301.159933,984.7175274,40.46003045,-79.9249062,0.3,-322361922#1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,22.76563513,18.19246799,0.06766711,0.099216183,22.83330223,18.29168417,48.95100724,109.7128691,2299.593324,985.7828396,40.46004267,-79.92492157,2299.566416,985.0942231,40.46003648,-79.92492198,2299.57987,985.4385313,40.46003958,-79.92492178
278,2301.314743,984.9896888,40.46003291,-79.92490325,0.3,-322361922#1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,23.13529487,18.54608955,0.061531863,0.085295284,23.19682674,18.63138484,48.95530738,110.1146283,2299.830739,986.0581342,40.46004513,-79.92491873,2299.803831,985.3695177,40.46003893,-79.92491914,2299.817285,985.713826,40.46004203,-79.92491894
278.1,2301.582265,985.2581187,40.46003534,-79.92490138,0.3,-322361922#1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,23.43631477,18.85808119,0.077054466,0.051953113,23.51336923,18.9100343,48.83506267,110.5968449,2300.075779,986.2644274,40.46004696,-79.92491581,2300.048871,985.5758109,40.46004076,-79.92491622,2300.062325,985.9201191,40.46004386,-79.92491602
278.2,2301.679855,985.5224338,40.46003773,-79.92489819,0.3,-322361922#1_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",8.824816024,23.81527017,19.21447097,0.083479867,0.056819391,23.89875004,19.27129036,48.83482353,110.9996623,2300.329523,986.5544833,40.46004954,-79.92491277,2300.302615,985.8658668,40.46004335,-79.92491319,2300.316069,986.210175,40.46004644,-79.92491298
